,images,labels
15459,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3136.png,3
11194,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1035.png,1
1217,COVID-19_Radiography_Dataset/normal/Normal-1450.png,0
7288,COVID-19_Radiography_Dataset/normal/Normal-9135.png,0
20775,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2029.png,3
6595,COVID-19_Radiography_Dataset/normal/Normal-5751.png,0
9350,COVID-19_Radiography_Dataset/normal/Normal-9741.png,0
3599,COVID-19_Radiography_Dataset/normal/Normal-2843.png,0
8563,COVID-19_Radiography_Dataset/normal/Normal-8927.png,0
18115,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2999.png,3
1372,COVID-19_Radiography_Dataset/normal/Normal-3738.png,0
2903,COVID-19_Radiography_Dataset/normal/Normal-4160.png,0
6245,COVID-19_Radiography_Dataset/normal/Normal-5472.png,0
6760,COVID-19_Radiography_Dataset/normal/Normal-9906.png,0
8416,COVID-19_Radiography_Dataset/normal/Normal-8526.png,0
4535,COVID-19_Radiography_Dataset/normal/Normal-8645.png,0
1486,COVID-19_Radiography_Dataset/normal/Normal-5278.png,0
9005,COVID-19_Radiography_Dataset/normal/Normal-2348.png,0
5000,COVID-19_Radiography_Dataset/normal/Normal-3811.png,0
5636,COVID-19_Radiography_Dataset/normal/Normal-2740.png,0
4538,COVID-19_Radiography_Dataset/normal/Normal-7638.png,0
14779,COVID-19_Radiography_Dataset/covid/COVID-2378.png,2
8409,COVID-19_Radiography_Dataset/normal/Normal-2037.png,0
18801,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-451.png,3
7618,COVID-19_Radiography_Dataset/normal/Normal-5283.png,0
6489,COVID-19_Radiography_Dataset/normal/Normal-4251.png,0
2386,COVID-19_Radiography_Dataset/normal/Normal-2341.png,0
5695,COVID-19_Radiography_Dataset/normal/Normal-3719.png,0
12695,COVID-19_Radiography_Dataset/covid/COVID-1068.png,2
16002,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1527.png,3
13554,COVID-19_Radiography_Dataset/covid/COVID-531.png,2
21058,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2202.png,3
11826,COVID-19_Radiography_Dataset/covid/COVID-1031.png,2
4765,COVID-19_Radiography_Dataset/normal/Normal-2355.png,0
17840,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-710.png,3
5725,COVID-19_Radiography_Dataset/normal/Normal-2677.png,0
3336,COVID-19_Radiography_Dataset/normal/Normal-7534.png,0
17577,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4457.png,3
16136,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2570.png,3
9629,COVID-19_Radiography_Dataset/normal/Normal-5721.png,0
6606,COVID-19_Radiography_Dataset/normal/Normal-4919.png,0
18069,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-888.png,3
612,COVID-19_Radiography_Dataset/normal/Normal-3021.png,0
17170,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3120.png,3
8073,COVID-19_Radiography_Dataset/normal/Normal-8277.png,0
12082,COVID-19_Radiography_Dataset/covid/COVID-3149.png,2
12071,COVID-19_Radiography_Dataset/covid/COVID-2070.png,2
786,COVID-19_Radiography_Dataset/normal/Normal-4642.png,0
16933,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1888.png,3
790,COVID-19_Radiography_Dataset/normal/Normal-8918.png,0
11527,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1135.png,1
1857,COVID-19_Radiography_Dataset/normal/Normal-2409.png,0
10241,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-167.png,1
20257,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3669.png,3
10755,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-125.png,1
17373,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-545.png,3
2046,COVID-19_Radiography_Dataset/normal/Normal-5070.png,0
21078,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2443.png,3
6260,COVID-19_Radiography_Dataset/normal/Normal-6491.png,0
4504,COVID-19_Radiography_Dataset/normal/Normal-8122.png,0
11989,COVID-19_Radiography_Dataset/covid/COVID-82.png,2
5900,COVID-19_Radiography_Dataset/normal/Normal-5309.png,0
19795,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1775.png,3
6390,COVID-19_Radiography_Dataset/normal/Normal-8471.png,0
19956,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3210.png,3
7616,COVID-19_Radiography_Dataset/normal/Normal-3744.png,0
21018,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5278.png,3
11782,COVID-19_Radiography_Dataset/covid/COVID-2756.png,2
6808,COVID-19_Radiography_Dataset/normal/Normal-3577.png,0
15224,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4622.png,3
17869,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-902.png,3
3155,COVID-19_Radiography_Dataset/normal/Normal-4071.png,0
5831,COVID-19_Radiography_Dataset/normal/Normal-4572.png,0
5036,COVID-19_Radiography_Dataset/normal/Normal-1001.png,0
10996,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-870.png,1
18412,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3808.png,3
1487,COVID-19_Radiography_Dataset/normal/Normal-7732.png,0
8530,COVID-19_Radiography_Dataset/normal/Normal-3581.png,0
14319,COVID-19_Radiography_Dataset/covid/COVID-1295.png,2
5365,COVID-19_Radiography_Dataset/normal/Normal-4341.png,0
19715,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1885.png,3
18352,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2159.png,3
10086,COVID-19_Radiography_Dataset/normal/Normal-3371.png,0
3033,COVID-19_Radiography_Dataset/normal/Normal-9665.png,0
18705,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5266.png,3
9516,COVID-19_Radiography_Dataset/normal/Normal-8520.png,0
7383,COVID-19_Radiography_Dataset/normal/Normal-1252.png,0
2821,COVID-19_Radiography_Dataset/normal/Normal-131.png,0
15302,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1268.png,3
15903,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5941.png,3
15838,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2512.png,3
18809,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3198.png,3
7690,COVID-19_Radiography_Dataset/normal/Normal-454.png,0
15013,COVID-19_Radiography_Dataset/covid/COVID-49.png,2
13017,COVID-19_Radiography_Dataset/covid/COVID-505.png,2
13388,COVID-19_Radiography_Dataset/covid/COVID-2980.png,2
13920,COVID-19_Radiography_Dataset/covid/COVID-2988.png,2
15520,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5705.png,3
12314,COVID-19_Radiography_Dataset/covid/COVID-2665.png,2
16971,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4567.png,3
4378,COVID-19_Radiography_Dataset/normal/Normal-4920.png,0
19610,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-480.png,3
9549,COVID-19_Radiography_Dataset/normal/Normal-9729.png,0
18928,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1212.png,3
6865,COVID-19_Radiography_Dataset/normal/Normal-4689.png,0
1250,COVID-19_Radiography_Dataset/normal/Normal-1560.png,0
7115,COVID-19_Radiography_Dataset/normal/Normal-4911.png,0
18599,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1862.png,3
18072,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2010.png,3
6973,COVID-19_Radiography_Dataset/normal/Normal-2437.png,0
8456,COVID-19_Radiography_Dataset/normal/Normal-8552.png,0
11397,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-711.png,1
743,COVID-19_Radiography_Dataset/normal/Normal-6435.png,0
222,COVID-19_Radiography_Dataset/normal/Normal-324.png,0
7180,COVID-19_Radiography_Dataset/normal/Normal-9315.png,0
2361,COVID-19_Radiography_Dataset/normal/Normal-7627.png,0
8746,COVID-19_Radiography_Dataset/normal/Normal-2406.png,0
18560,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5312.png,3
9321,COVID-19_Radiography_Dataset/normal/Normal-8446.png,0
3399,COVID-19_Radiography_Dataset/normal/Normal-2558.png,0
3679,COVID-19_Radiography_Dataset/normal/Normal-914.png,0
17026,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3964.png,3
645,COVID-19_Radiography_Dataset/normal/Normal-3455.png,0
7384,COVID-19_Radiography_Dataset/normal/Normal-26.png,0
2670,COVID-19_Radiography_Dataset/normal/Normal-4659.png,0
19771,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2263.png,3
15805,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1089.png,3
16314,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1035.png,3
19552,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5002.png,3
12159,COVID-19_Radiography_Dataset/covid/COVID-2182.png,2
20461,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-200.png,3
17301,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4218.png,3
2942,COVID-19_Radiography_Dataset/normal/Normal-894.png,0
20536,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4274.png,3
8844,COVID-19_Radiography_Dataset/normal/Normal-6171.png,0
10759,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-137.png,1
18764,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4309.png,3
15865,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5714.png,3
21025,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4750.png,3
10104,COVID-19_Radiography_Dataset/normal/Normal-7322.png,0
9411,COVID-19_Radiography_Dataset/normal/Normal-8263.png,0
7272,COVID-19_Radiography_Dataset/normal/Normal-689.png,0
12134,COVID-19_Radiography_Dataset/covid/COVID-2368.png,2
13770,COVID-19_Radiography_Dataset/covid/COVID-2116.png,2
8027,COVID-19_Radiography_Dataset/normal/Normal-44.png,0
15918,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2983.png,3
13374,COVID-19_Radiography_Dataset/covid/COVID-1223.png,2
16608,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4679.png,3
9655,COVID-19_Radiography_Dataset/normal/Normal-1325.png,0
18473,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3795.png,3
4011,COVID-19_Radiography_Dataset/normal/Normal-9812.png,0
18304,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-471.png,3
10424,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-482.png,1
20155,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4427.png,3
1430,COVID-19_Radiography_Dataset/normal/Normal-3584.png,0
5256,COVID-19_Radiography_Dataset/normal/Normal-1900.png,0
12375,COVID-19_Radiography_Dataset/covid/COVID-1198.png,2
12191,COVID-19_Radiography_Dataset/covid/COVID-698.png,2
14011,COVID-19_Radiography_Dataset/covid/COVID-3422.png,2
6075,COVID-19_Radiography_Dataset/normal/Normal-9416.png,0
5930,COVID-19_Radiography_Dataset/normal/Normal-3606.png,0
10114,COVID-19_Radiography_Dataset/normal/Normal-3575.png,0
4537,COVID-19_Radiography_Dataset/normal/Normal-4337.png,0
11189,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-303.png,1
7084,COVID-19_Radiography_Dataset/normal/Normal-6267.png,0
8132,COVID-19_Radiography_Dataset/normal/Normal-9535.png,0
19987,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5794.png,3
10242,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1342.png,1
10628,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-841.png,1
4568,COVID-19_Radiography_Dataset/normal/Normal-9487.png,0
4134,COVID-19_Radiography_Dataset/normal/Normal-7968.png,0
5969,COVID-19_Radiography_Dataset/normal/Normal-1078.png,0
1009,COVID-19_Radiography_Dataset/normal/Normal-10019.png,0
9323,COVID-19_Radiography_Dataset/normal/Normal-4187.png,0
4946,COVID-19_Radiography_Dataset/normal/Normal-4465.png,0
5656,COVID-19_Radiography_Dataset/normal/Normal-9191.png,0
5825,COVID-19_Radiography_Dataset/normal/Normal-218.png,0
15035,COVID-19_Radiography_Dataset/covid/COVID-2202.png,2
14451,COVID-19_Radiography_Dataset/covid/COVID-616.png,2
13669,COVID-19_Radiography_Dataset/covid/COVID-2125.png,2
8047,COVID-19_Radiography_Dataset/normal/Normal-6170.png,0
9841,COVID-19_Radiography_Dataset/normal/Normal-1496.png,0
14228,COVID-19_Radiography_Dataset/covid/COVID-3551.png,2
21160,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4369.png,3
8707,COVID-19_Radiography_Dataset/normal/Normal-6587.png,0
10311,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-262.png,1
9405,COVID-19_Radiography_Dataset/normal/Normal-1849.png,0
1460,COVID-19_Radiography_Dataset/normal/Normal-4859.png,0
16521,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3804.png,3
8677,COVID-19_Radiography_Dataset/normal/Normal-6111.png,0
20912,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4079.png,3
20348,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2040.png,3
1425,COVID-19_Radiography_Dataset/normal/Normal-5006.png,0
7878,COVID-19_Radiography_Dataset/normal/Normal-3959.png,0
332,COVID-19_Radiography_Dataset/normal/Normal-6846.png,0
14827,COVID-19_Radiography_Dataset/covid/COVID-2050.png,2
19628,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2914.png,3
5127,COVID-19_Radiography_Dataset/normal/Normal-6816.png,0
12681,COVID-19_Radiography_Dataset/covid/COVID-800.png,2
11231,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-984.png,1
16351,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5767.png,3
20416,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3271.png,3
973,COVID-19_Radiography_Dataset/normal/Normal-2251.png,0
7627,COVID-19_Radiography_Dataset/normal/Normal-5913.png,0
7146,COVID-19_Radiography_Dataset/normal/Normal-9705.png,0
6960,COVID-19_Radiography_Dataset/normal/Normal-9562.png,0
14904,COVID-19_Radiography_Dataset/covid/COVID-1157.png,2
19189,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4152.png,3
17141,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5372.png,3
19593,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1077.png,3
13710,COVID-19_Radiography_Dataset/covid/COVID-2819.png,2
506,COVID-19_Radiography_Dataset/normal/Normal-3658.png,0
7851,COVID-19_Radiography_Dataset/normal/Normal-2375.png,0
14122,COVID-19_Radiography_Dataset/covid/COVID-2989.png,2
21163,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4489.png,3
6767,COVID-19_Radiography_Dataset/normal/Normal-1684.png,0
4419,COVID-19_Radiography_Dataset/normal/Normal-2603.png,0
16490,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1239.png,3
2604,COVID-19_Radiography_Dataset/normal/Normal-5318.png,0
16057,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5506.png,3
3387,COVID-19_Radiography_Dataset/normal/Normal-4228.png,0
3958,COVID-19_Radiography_Dataset/normal/Normal-7583.png,0
5540,COVID-19_Radiography_Dataset/normal/Normal-2190.png,0
257,COVID-19_Radiography_Dataset/normal/Normal-923.png,0
18766,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-214.png,3
20339,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3297.png,3
8481,COVID-19_Radiography_Dataset/normal/Normal-1973.png,0
7810,COVID-19_Radiography_Dataset/normal/Normal-8115.png,0
17806,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3585.png,3
9347,COVID-19_Radiography_Dataset/normal/Normal-2036.png,0
20648,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-958.png,3
20118,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3052.png,3
20929,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3456.png,3
169,COVID-19_Radiography_Dataset/normal/Normal-4315.png,0
14969,COVID-19_Radiography_Dataset/covid/COVID-1964.png,2
15809,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5241.png,3
6407,COVID-19_Radiography_Dataset/normal/Normal-2719.png,0
15931,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5993.png,3
12678,COVID-19_Radiography_Dataset/covid/COVID-595.png,2
4697,COVID-19_Radiography_Dataset/normal/Normal-1347.png,0
9493,COVID-19_Radiography_Dataset/normal/Normal-1904.png,0
19622,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-2936.png,3
1093,COVID-19_Radiography_Dataset/normal/Normal-5166.png,0
6527,COVID-19_Radiography_Dataset/normal/Normal-3905.png,0
9410,COVID-19_Radiography_Dataset/normal/Normal-10165.png,0
13426,COVID-19_Radiography_Dataset/covid/COVID-2474.png,2
5552,COVID-19_Radiography_Dataset/normal/Normal-7547.png,0
19491,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-386.png,3
16700,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4535.png,3
13393,COVID-19_Radiography_Dataset/covid/COVID-418.png,2
8566,COVID-19_Radiography_Dataset/normal/Normal-8827.png,0
16327,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3126.png,3
18123,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4544.png,3
10418,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-697.png,1
11321,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-953.png,1
17075,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3255.png,3
6841,COVID-19_Radiography_Dataset/normal/Normal-5112.png,0
8014,COVID-19_Radiography_Dataset/normal/Normal-4227.png,0
6086,COVID-19_Radiography_Dataset/normal/Normal-6486.png,0
3074,COVID-19_Radiography_Dataset/normal/Normal-3146.png,0
14061,COVID-19_Radiography_Dataset/covid/COVID-2579.png,2
9998,COVID-19_Radiography_Dataset/normal/Normal-2597.png,0
3890,COVID-19_Radiography_Dataset/normal/Normal-1123.png,0
4244,COVID-19_Radiography_Dataset/normal/Normal-924.png,0
183,COVID-19_Radiography_Dataset/normal/Normal-7646.png,0
10518,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-1115.png,1
4950,COVID-19_Radiography_Dataset/normal/Normal-3078.png,0
10212,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-664.png,1
11059,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-421.png,1
5075,COVID-19_Radiography_Dataset/normal/Normal-7588.png,0
19900,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3579.png,3
16859,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5750.png,3
1494,COVID-19_Radiography_Dataset/normal/Normal-6140.png,0
21024,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4992.png,3
9826,COVID-19_Radiography_Dataset/normal/Normal-725.png,0
10782,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-944.png,1
324,COVID-19_Radiography_Dataset/normal/Normal-3003.png,0
12021,COVID-19_Radiography_Dataset/covid/COVID-133.png,2
3757,COVID-19_Radiography_Dataset/normal/Normal-3783.png,0
130,COVID-19_Radiography_Dataset/normal/Normal-8641.png,0
12029,COVID-19_Radiography_Dataset/covid/COVID-2167.png,2
16958,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4315.png,3
13619,COVID-19_Radiography_Dataset/covid/COVID-3438.png,2
17022,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5084.png,3
8316,COVID-19_Radiography_Dataset/normal/Normal-1823.png,0
9450,COVID-19_Radiography_Dataset/normal/Normal-7236.png,0
12112,COVID-19_Radiography_Dataset/covid/COVID-2193.png,2
7377,COVID-19_Radiography_Dataset/normal/Normal-4968.png,0
3614,COVID-19_Radiography_Dataset/normal/Normal-804.png,0
7186,COVID-19_Radiography_Dataset/normal/Normal-108.png,0
8418,COVID-19_Radiography_Dataset/normal/Normal-782.png,0
688,COVID-19_Radiography_Dataset/normal/Normal-3460.png,0
3307,COVID-19_Radiography_Dataset/normal/Normal-6341.png,0
6222,COVID-19_Radiography_Dataset/normal/Normal-10130.png,0
3562,COVID-19_Radiography_Dataset/normal/Normal-8494.png,0
1018,COVID-19_Radiography_Dataset/normal/Normal-3714.png,0
16560,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1690.png,3
9978,COVID-19_Radiography_Dataset/normal/Normal-7471.png,0
12217,COVID-19_Radiography_Dataset/covid/COVID-932.png,2
14440,COVID-19_Radiography_Dataset/covid/COVID-3315.png,2
9953,COVID-19_Radiography_Dataset/normal/Normal-148.png,0
4712,COVID-19_Radiography_Dataset/normal/Normal-653.png,0
15498,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-440.png,3
84,COVID-19_Radiography_Dataset/normal/Normal-2754.png,0
1299,COVID-19_Radiography_Dataset/normal/Normal-6792.png,0
1612,COVID-19_Radiography_Dataset/normal/Normal-1249.png,0
19297,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-1533.png,3
6055,COVID-19_Radiography_Dataset/normal/Normal-6144.png,0
16261,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4145.png,3
12327,COVID-19_Radiography_Dataset/covid/COVID-426.png,2
17980,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-591.png,3
16792,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-679.png,3
11555,COVID-19_Radiography_Dataset/covid/COVID-3337.png,2
14996,COVID-19_Radiography_Dataset/covid/COVID-1695.png,2
5926,COVID-19_Radiography_Dataset/normal/Normal-7395.png,0
16238,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-743.png,3
16807,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5213.png,3
6382,COVID-19_Radiography_Dataset/normal/Normal-557.png,0
15622,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-5207.png,3
10587,COVID-19_Radiography_Dataset/viral_pneumonia/Viral Pneumonia-522.png,1
15752,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-3799.png,3
1663,COVID-19_Radiography_Dataset/normal/Normal-9640.png,0
17306,COVID-19_Radiography_Dataset/lung_opacity/Lung_Opacity-4988.png,3
